Unnamed: 0,Entrance_timestamp,PREORE_FEM_ENTRANCE-Cond [ÂµS/cm],PREORE_FEM_ENTRANCE-Depth [m],PREORE_FEM_ENTRANCE-NH3 [mg/L],PREORE_FEM_ENTRANCE-NH4+ [mg/L],PREORE_FEM_ENTRANCE-NO3 -N [mg/L],PREORE_FEM_ENTRANCE-ODO [mg/L],PREORE_FEM_ENTRANCE-pH,PREORE_FEM_ENTRANCE-Sal [psu],PREORE_FEM_ENTRANCE-Temp [Â°C],index,Exit_timestamp,PREORE_FEM_EXIT-Cond [ÂµS/cm],PREORE_FEM_EXIT-NH3 [mg/L],PREORE_FEM_EXIT-NH4+ [mg/L],PREORE_FEM_EXIT-NO3 -N [mg/L],PREORE_FEM_EXIT-ODO [mg/L],PREORE_FEM_EXIT-pH,PREORE_FEM_EXIT-Sal [psu],PREORE_FEM_EXIT-Temp [Â°C],PREORE_FEM_EXIT-Depth [m],Fish_Weight,Energy_Acquisition(A),Catabolic_component(C),Somatic_tissue_energy_content(Epsilon),Dynamic_individual_weight,observed_timestamp,PREORE_VAKI-CF,PREORE_VAKI-Length [mm],PREORE_VAKI-Weight [g]
1260,2020-07-25 12:01:43+00:00,139.1,-0.173,0.01,0.12,1.55,12.04,8.26,0.08,15.794,1261,2020-07-25 12:20:21+00:00,138.9,0.02,0.48,54.13,12.12,8.19,0.08,15.548,0.659,336.1084722400164,26.413563344623583,8.489960847400404,336.8970668508641,0.05320201408923963,2020-07-25 12:16:00+00:00,1.19,213.0,116.0
1261,2020-07-25 12:21:43+00:00,140.1,-0.173,0.01,0.12,1.54,11.85,8.25,0.08,16.018,1262,2020-07-25 12:40:21+00:00,139.4,0.02,0.49,51.74,11.85,8.16,0.08,15.716,0.66,336.16167425410566,26.428248033618843,8.606198198317294,336.94948147514486,0.05289234978869138,2020-07-25 12:16:52+00:00,1.37,285.0,318.0
1262,2020-07-25 12:41:43+00:00,140.9,-0.174,0.01,0.11,1.54,11.78,8.26,0.08,16.188,1263,2020-07-25 13:00:21+00:00,140.4,0.02,0.46,53.83,11.76,8.18,0.08,16.025,0.659,336.21456660389435,26.42031375932506,8.69579863951738,337.00159101815666,0.052594752049264774,2020-07-25 12:16:52+00:00,1.37,285.0,318.0
1263,2020-07-25 13:01:43+00:00,141.3,-0.174,0.01,0.12,1.54,11.79,8.24,0.08,16.261,1264,2020-07-25 13:20:21+00:00,141.5,0.02,0.45,50.16,11.62,8.17,0.08,16.337,0.655,336.26716135594364,26.41292396890232,8.735336044580528,337.05340736787565,0.05244743870821533,2020-07-25 13:12:00+00:00,1.33,312.0,406.0
1264,2020-07-25 13:21:43+00:00,142.0,-0.175,0.01,0.12,1.55,11.64,8.26,0.08,16.36,1265,2020-07-25 13:40:21+00:00,142.2,0.02,0.43,54.48,11.6,8.19,0.08,16.575,0.652,336.31960879465186,26.396707281356843,8.788748916792617,337.10507858449097,0.05223284810332818,2020-07-25 13:12:26+00:00,1.43,249.0,222.0
1265,2020-07-25 13:41:43+00:00,142.8,-0.176,0.01,0.11,1.55,11.8,8.26,0.08,16.589000000000002,1266,2020-07-25 14:00:21+00:00,143.0,0.02,0.43,48.17,11.53,8.18,0.08,16.756,0.649,336.37184164275516,26.33188276866815,8.911723582675505,337.1565383864423,0.05166786700730091,2020-07-25 13:12:26+00:00,1.43,249.0,222.0
1266,2020-07-25 14:01:43+00:00,144.2,-0.177,0.01,0.11,1.53,11.71,8.28,0.08,16.815,1267,2020-07-25 14:20:21+00:00,143.8,0.02,0.42,53.63,11.52,8.2,0.08,16.954,0.648,336.4235095097625,26.233723527870367,9.03477714528023,337.207441569018,0.051004053476886094,2020-07-25 14:22:00+00:00,1.34,287.0,318.0
1267,2020-07-25 14:21:43+00:00,144.5,-0.177,0.01,0.11,1.52,11.64,8.27,0.08,17.003,1268,2020-07-25 14:40:21+00:00,144.4,0.02,0.44,48.77,11.3,8.15,0.08,17.079,0.647,336.4745135632394,26.125466503198837,9.138651654752707,337.2576907625034,0.050367464741992295,2020-07-25 14:22:00+00:00,1.34,287.0,318.0
1268,2020-07-25 14:41:43+00:00,144.8,-0.176,0.01,0.11,1.52,11.59,8.26,0.08,17.008,1269,2020-07-25 15:00:21+00:00,144.9,0.02,0.44,52.94,11.27,8.16,0.08,17.149,0.645,336.5248810279814,26.12452690026039,9.142762052906583,337.3073127887672,0.050345083558826775,2020-07-25 14:22:30+00:00,1.78,275.0,371.0
1269,2020-07-25 15:01:43+00:00,145.0,-0.177,0.01,0.11,1.52,11.72,8.24,0.08,17.081,1270,2020-07-25 15:20:21+00:00,145.6,0.02,0.44,51.28,11.2,8.16,0.08,17.253,0.6459999999999999,336.57522611154025,26.07683480953508,9.184268965433235,337.3569127650894,0.05007327612066627,2020-07-25 15:11:00+00:00,1.3,214.0,128.0
1270,2020-07-25 15:21:43+00:00,146.2,-0.177,0.01,0.11,1.51,11.59,8.25,0.08,17.237000000000002,1271,2020-07-25 15:40:21+00:00,146.2,0.02,0.44,48.43,11.12,8.15,0.08,17.394000000000002,0.643,336.6252993876609,25.959137889227858,9.27201651587692,337.40624495672347,0.049457061399356336,2020-07-25 15:11:56+00:00,1.38,235.0,178.0
1271,2020-07-25 15:41:43+00:00,146.6,-0.178,0.01,0.11,1.5,11.4,8.24,0.08,17.325,1272,2020-07-25 16:00:21+00:00,146.7,0.02,0.44,50.21,11.14,8.16,0.08,17.488,0.644,336.6747564490603,25.885703105074146,9.322471693689781,337.45497005361415,0.049082789946026974,2020-07-25 16:10:00+00:00,1.36,299.0,362.0
1272,2020-07-25 16:01:43+00:00,146.2,-0.176,0.01,0.11,1.5,11.39,8.21,0.08,17.258,1273,2020-07-25 16:20:21+00:00,147.1,0.02,0.45,47.74,10.93,8.11,0.08,17.538,0.6459999999999999,336.7238392390063,25.94615538875336,9.28642422631252,337.50332641826895,0.049361679895843114,2020-07-25 16:10:00+00:00,1.36,299.0,362.0
1273,2020-07-25 16:21:43+00:00,146.2,-0.175,0.01,0.12,1.52,11.37,8.17,0.08,17.094,1274,2020-07-25 16:40:21+00:00,147.2,0.02,0.47,44.25,10.71,8.06,0.08,17.529,0.6459999999999999,336.77320091890215,26.07671673008206,9.196841926554123,337.55195754530234,0.0500067454097419,2020-07-25 16:10:57+00:00,1.31,277.0,280.0
1274,2020-07-25 16:41:43+00:00,145.8,-0.175,0.01,0.12,1.53,11.23,8.14,0.08,17.053,1275,2020-07-25 17:00:21+00:00,147.3,0.02,0.48,40.63,10.51,8.0,0.08,17.498,0.645,336.8232076643119,26.108018369214832,9.17560776486356,337.60122419088003,0.05015506281096206,2020-07-25 17:11:00+00:00,1.44,249.0,223.0
1275,2020-07-25 17:01:43+00:00,145.6,-0.176,0.01,0.12,1.54,11.31,8.11,0.08,16.971,1276,2020-07-25 17:20:21+00:00,147.4,0.02,0.5,38.21,10.36,7.97,0.08,17.473,0.6459999999999999,336.87336272712287,26.1646614386317,9.13193424611551,337.6506369587614,0.05044482470381498,2020-07-25 17:11:00+00:00,1.44,249.0,223.0
1276,2020-07-25 17:21:43+00:00,145.7,-0.174,0.0,0.13,1.55,11.42,8.07,0.08,16.862000000000002,1277,2020-07-25 17:40:21+00:00,147.4,0.02,0.53,37.12,10.2,7.93,0.08,17.385,0.647,336.92380755182666,26.23177788887124,9.073764804836424,337.7003352000596,0.05080839814349045,2020-07-25 17:11:59+00:00,1.53,236.0,201.0
1277,2020-07-25 17:41:43+00:00,145.4,-0.173,0.0,0.14,1.57,11.35,8.05,0.08,16.746,1278,2020-07-25 18:00:21+00:00,147.2,0.01,0.53,34.76,10.12,7.9,0.08,17.293,0.648,336.97461594997014,26.293935235131702,9.012189507613959,337.75039163391057,0.05116721151355324,2020-07-25 18:11:00+00:00,1.14,338.0,442.0
1278,2020-07-25 18:01:43+00:00,144.8,-0.172,0.0,0.14,1.58,11.34,8.02,0.08,16.655,1279,2020-07-25 18:20:21+00:00,146.9,0.01,0.57,33.29,10.12,7.84,0.08,17.15,0.6509999999999999,337.0257831614837,26.336761488046477,8.964478028556004,337.8008015706937,0.05142759691129646,2020-07-25 18:11:00+00:00,1.14,338.0,442.0
1279,2020-07-25 18:21:43+00:00,144.6,-0.1689999999999999,0.0,0.15,1.6,11.36,7.99,0.08,16.547,1280,2020-07-25 18:40:21+00:00,146.5,0.01,0.6,31.54,10.07,7.79,0.08,17.055999999999997,0.653,337.077210758395,26.379922736368368,8.90793509250097,337.8514680391707,0.051714996963818684,2020-07-25 18:21:44+00:00,1.44,197.0,109.0
1280,2020-07-25 18:41:43+00:00,144.2,-0.168,0.0,0.15,1.61,11.28,7.97,0.08,16.428,1281,2020-07-25 19:00:21+00:00,146.3,0.01,0.62,30.18,10.04,7.74,0.08,16.945999999999998,0.655,337.1289257553588,26.41834538683528,8.845915906256288,337.9024176541795,0.05200445028648241,2020-07-25 18:25:00+00:00,1.35,300.0,363.0
1281,2020-07-25 19:01:43+00:00,144.1,-0.166,0.0,0.16,1.62,11.28,7.94,0.08,16.304000000000002,1282,2020-07-25 19:20:21+00:00,146.0,0.01,0.66,29.11,9.95,7.69,0.08,16.831,0.659,337.18093020564527,26.44859259289353,8.781700941219832,337.9536524386017,0.0522760784628104,2020-07-25 18:25:00+00:00,1.35,300.0,363.0
1282,2020-07-25 19:21:43+00:00,144.0,-0.162,0.0,0.16,1.63,11.27,7.92,0.08,16.188,1283,2020-07-25 19:40:21+00:00,145.6,0.01,0.69,28.29,9.98,7.67,0.08,16.711,0.6629999999999999,337.23320628410806,26.468312563569615,8.722144569840488,338.00515483110325,0.05250265488583053,2020-07-25 18:25:00+00:00,1.35,300.0,363.0
1318,2020-07-26 07:21:43+00:00,136.5,-0.15,0.01,0.18,1.82,12.35,8.07,0.08,13.427,1319,2020-07-26 07:40:21+00:00,136.8,0.01,0.86,34.11,11.73,7.77,0.08,13.798,0.6679999999999999,339.1290387044901,24.97113406686876,7.432119844758839,339.8729289316636,0.05160462257832955,2020-07-26 08:12:00+00:00,1.37,227.0,160.0
1319,2020-07-26 07:41:43+00:00,136.4,-0.151,0.01,0.18,1.81,12.4,8.1,0.08,13.505,1320,2020-07-26 08:00:21+00:00,137.0,0.01,0.84,34.8,11.79,7.8,0.08,13.857,0.667,339.1806433270684,25.059150773904165,7.468119920125369,339.92376980582776,0.05174992870850778,2020-07-26 08:12:00+00:00,1.37,227.0,160.0
1320,2020-07-26 08:01:43+00:00,136.1,-0.154,0.01,0.17,1.8,12.38,8.13,0.08,13.6,1321,2020-07-26 08:20:21+00:00,137.1,0.01,0.83,35.65,11.9,7.83,0.08,13.89,0.6659999999999999,339.2323932557769,25.16345524143958,7.511955703557351,339.9747538355914,0.051920030351484056,2020-07-26 08:12:00+00:00,1.37,227.0,160.0
1321,2020-07-26 08:21:43+00:00,136.3,-0.155,0.01,0.17,1.79,12.26,8.14,0.08,13.671,1322,2020-07-26 08:40:21+00:00,137.1,0.02,0.82,36.6,11.97,7.86,0.08,13.905,0.664,339.2843132861284,25.240226086660563,7.545179518139995,340.0259054494937,0.05204028953361299,2020-07-26 08:12:56+00:00,1.36,206.0,118.0
1322,2020-07-26 08:41:43+00:00,136.4,-0.156,0.01,0.17,1.77,12.35,8.16,0.08,13.718,1323,2020-07-26 09:00:21+00:00,137.5,0.02,0.76,39.64,12.12,7.9,0.08,14.053,0.662,339.33635357566203,25.290982855762806,7.567647520727847,340.0771755427422,0.052115627303566045,2020-07-26 08:12:56+00:00,1.36,206.0,118.0
1323,2020-07-26 09:01:43+00:00,136.5,-0.158,0.01,0.16,1.76,12.35,8.17,0.08,13.866,1324,2020-07-26 09:20:21+00:00,138.1,0.02,0.73,42.91,12.14,7.96,0.08,14.232,0.662,339.3884692029656,25.441227367440217,7.636320100835862,340.1285198587617,0.05234758694742163,2020-07-26 09:11:00+00:00,1.36,302.0,375.0
1324,2020-07-26 09:21:43+00:00,137.5,-0.159,0.01,0.16,1.74,12.37,8.21,0.08,14.08,1325,2020-07-26 09:40:21+00:00,138.7,0.02,0.7,44.58,12.19,8.0,0.08,14.438,0.66,339.440816789913,25.644522095848377,7.736195690896688,340.18009270142227,0.05264366372158618,2020-07-26 09:11:59+00:00,1.29,296.0,337.0
1325,2020-07-26 09:41:43+00:00,138.2,-0.161,0.01,0.15,1.72,12.37,8.23,0.08,14.373,1326,2020-07-26 10:00:21+00:00,139.2,0.02,0.65,46.21,12.19,8.03,0.08,14.645,0.66,339.4934604536346,25.89543150649079,7.874621588587339,340.23195723892076,0.05296624709844266,2020-07-26 09:11:59+00:00,1.29,296.0,337.0
1326,2020-07-26 10:01:43+00:00,140.3,-0.162,0.01,0.14,1.68,12.29,8.25,0.08,14.699000000000002,1327,2020-07-26 10:20:21+00:00,140.0,0.02,0.62,49.59,12.25,8.06,0.08,14.883,0.66,339.54642670073304,26.135058416982858,8.03141827704819,340.2841395855622,0.05320153963679706,2020-07-26 10:12:00+00:00,1.42,265.0,264.0
1327,2020-07-26 10:21:43+00:00,141.9,-0.1639999999999999,0.01,0.14,1.65,12.35,8.27,0.08,15.034,1328,2020-07-26 10:40:21+00:00,140.5,0.02,0.62,49.81,12.25,8.1,0.08,15.068,0.66,339.59962824036984,26.333993418412696,8.195767041429773,340.3365537424123,0.05329496986888763,2020-07-26 10:12:59+00:00,1.28,313.0,393.0
1328,2020-07-26 10:41:43+00:00,142.5,-0.1669999999999999,0.01,0.13,1.63,12.17,8.29,0.08,15.365,1329,2020-07-26 11:00:21+00:00,141.1,0.02,0.59,51.86,12.23,8.1,0.08,15.273,0.662,339.6529232102387,26.479111769518116,8.361474013216725,340.3890599467272,0.05322626337972467,2020-07-26 10:12:59+00:00,1.28,313.0,393.0
1329,2020-07-26 11:01:43+00:00,143.3,-0.1669999999999999,0.01,0.13,1.61,12.09,8.29,0.08,15.704,1330,2020-07-26 11:20:21+00:00,142.2,0.02,0.57,51.41,12.21,8.14,0.08,15.578,0.662,339.70614947361844,26.569863468823996,8.534625050358711,340.44149846140886,0.052976028186850696,2020-07-26 11:11:00+00:00,1.13,320.0,370.0
1330,2020-07-26 11:21:43+00:00,144.6,-0.168,0.01,0.12,1.6,11.94,8.3,0.08,16.062,1331,2020-07-26 11:40:21+00:00,143.1,0.03,0.54,58.04,12.32,8.21,0.08,15.84,0.6609999999999999,339.7591255018053,26.596535225316355,8.721291710767424,340.4936904443785,0.05249801689781664,2020-07-26 11:12:00+00:00,1.41,244.0,204.0
1331,2020-07-26 11:41:43+00:00,146.6,-0.17,0.01,0.12,1.57,11.82,8.31,0.08,16.383,1332,2020-07-26 12:00:21+00:00,144.5,0.02,0.5,60.44,12.22,8.21,0.08,16.198,0.6579999999999999,339.8116235187031,26.5555540270797,8.892265574928638,340.54541149062624,0.05186764483137739,2020-07-26 12:11:00+00:00,1.31,305.0,374.0
1332,2020-07-26 12:01:43+00:00,146.7,-0.171,0.01,0.12,1.56,11.75,8.31,0.08,16.745,1333,2020-07-26 12:20:21+00:00,145.5,0.03,0.48,62.29,12.21,8.25,0.08,16.524,0.655,339.86349116353443,26.429432007365786,9.088905439101564,340.5965114943141,0.05091222600074607,2020-07-26 12:11:00+00:00,1.31,305.0,374.0
1333,2020-07-26 12:21:43+00:00,148.6,-0.173,0.01,0.11,1.55,11.67,8.31,0.08,17.078,1334,2020-07-26 12:40:21+00:00,146.6,0.03,0.46,60.93,12.17,8.28,0.08,16.833,0.6509999999999999,339.91440338953515,26.233899059388428,9.273717073091946,340.64667021937,0.049788192485117934,2020-07-26 12:11:58+00:00,1.24,307.0,357.0
1334,2020-07-26 12:41:43+00:00,149.3,-0.173,0.01,0.11,1.55,11.69,8.31,0.08,17.393,1335,2020-07-26 13:00:21+00:00,147.6,0.03,0.45,63.39,12.02,8.27,0.08,17.124000000000002,0.65,339.96419158202025,25.974249078066464,9.45204140599965,340.6957215466063,0.04849549503311452,2020-07-26 12:11:58+00:00,1.24,307.0,357.0
1335,2020-07-26 13:01:43+00:00,152.4,-0.175,0.01,0.11,1.54,11.57,8.32,0.08,17.679000000000002,1336,2020-07-26 13:20:21+00:00,148.7,0.03,0.44,62.15,11.91,8.28,0.08,17.36,0.648,340.0126870770534,25.672277385246193,9.617009741102901,340.74349930831295,0.04711833879952057,2020-07-26 13:12:00+00:00,1.5,216.0,150.0
1336,2020-07-26 13:21:43+00:00,155.0,-0.174,0.01,0.1,1.53,11.66,8.3,0.08,17.852,1337,2020-07-26 13:40:21+00:00,149.6,0.03,0.43,59.29,11.73,8.29,0.08,17.614,0.647,340.0598054158529,25.458484072136653,9.71870080218087,340.78992029569827,0.04618617609434754,2020-07-26 13:13:02+00:00,1.34,263.0,244.0
1337,2020-07-26 13:41:43+00:00,154.0,-0.174,0.01,0.1,1.53,11.56,8.29,0.08,18.039,1338,2020-07-26 14:00:21+00:00,150.5,0.03,0.42,62.26,11.74,8.3,0.08,17.889,0.6509999999999999,340.10599159194726,25.199231946931313,9.82969352144462,340.8354229163864,0.04509372380950304,2020-07-26 13:13:02+00:00,1.34,263.0,244.0
1338,2020-07-26 14:01:43+00:00,153.3,-0.174,0.01,0.1,1.53,11.62,8.28,0.08,18.164,1339,2020-07-26 14:20:21+00:00,151.5,0.03,0.41,61.16,11.59,8.29,0.08,18.119,0.655,340.15108531575675,25.010015993248157,9.90500647906869,340.87984925308353,0.04431182877860543,2020-07-26 14:16:00+00:00,1.36,290.0,330.0
1339,2020-07-26 14:21:43+00:00,152.3,-0.173,0.01,0.1,1.52,11.58,8.28,0.08,18.283,1340,2020-07-26 14:40:21+00:00,152.4,0.03,0.41,60.57,11.5,8.31,0.08,18.36,0.6609999999999999,340.1953971445354,24.81738688853004,9.977280885190128,340.9235052667962,0.0435291371057754,2020-07-26 14:16:49+00:00,1.39,261.0,245.0
1340,2020-07-26 14:41:43+00:00,152.8,-0.172,0.01,0.1,1.51,11.49,8.29,0.08,18.38,1341,2020-07-26 15:00:21+00:00,153.3,0.03,0.41,58.98,11.37,8.28,0.08,18.512,0.66,340.23892628164117,24.65150608558888,10.036802043495879,340.96639017267285,0.04286259427121775,2020-07-26 14:16:49+00:00,1.39,261.0,245.0
1341,2020-07-26 15:01:43+00:00,153.2,-0.173,0.01,0.1,1.51,11.27,8.27,0.08,18.401,1342,2020-07-26 15:20:21+00:00,153.6,0.03,0.41,57.13,11.25,8.26,0.08,18.631,0.657,340.2817888759124,24.615948203522024,10.050722394304008,341.00861840054887,0.04271219266402732,2020-07-26 15:12:00+00:00,1.32,243.0,189.0
1342,2020-07-26 15:21:43+00:00,153.2,-0.173,0.01,0.1,1.5,11.16,8.25,0.08,18.431,1343,2020-07-26 15:40:21+00:00,154.0,0.03,0.42,55.33,11.19,8.24,0.08,18.739,0.657,340.32450106857647,24.56366026751254,10.070093826764136,341.0506984527615,0.04249680914450873,2020-07-26 15:12:58+00:00,1.41,290.0,342.0
1343,2020-07-26 15:41:43+00:00,152.6,-0.173,0.01,0.1,1.51,11.28,8.23,0.08,18.394,1344,2020-07-26 16:00:21+00:00,154.1,0.02,0.42,52.63,11.09,8.2,0.08,18.797,0.659,340.36699787772096,24.632165452093986,10.049017693437175,341.09256630913063,0.04275422333725142,2020-07-26 15:12:58+00:00,1.41,290.0,342.0
1344,2020-07-26 16:01:43+00:00,152.5,-0.172,0.01,0.1,1.51,11.4,8.2,0.08,18.28,1345,2020-07-26 16:20:21+00:00,154.2,0.02,0.43,47.22,10.77,8.16,0.08,18.794,0.6579999999999999,340.4097521010582,24.831827063607935,9.981770626005767,341.1346877699625,0.04353135863924812,2020-07-26 16:13:00+00:00,1.5,284.0,344.0
1345,2020-07-26 16:21:43+00:00,151.8,-0.172,0.01,0.11,1.52,11.53,8.16,0.08,18.088,1346,2020-07-26 16:40:21+00:00,154.2,0.02,0.45,46.03,10.58,8.14,0.08,18.786,0.657,340.45328345969745,25.141264014905538,9.868702276006397,341.17757486449386,0.04476426020955502,2020-07-26 16:13:56+00:00,1.33,312.0,405.0
1346,2020-07-26 16:41:43+00:00,150.5,-0.171,0.01,0.11,1.54,11.48,8.13,0.08,17.861,1347,2020-07-26 17:00:21+00:00,154.2,0.02,0.45,42.68,10.4,8.08,0.08,18.752,0.6609999999999999,340.498047719907,25.4662485342315,9.7364817794514,341.22167661365233,0.04609838070923642,2020-07-26 16:13:56+00:00,1.33,312.0,405.0
1347,2020-07-26 17:01:43+00:00,150.5,-0.168,0.0,0.12,1.55,11.52,8.1,0.08,17.581,1348,2020-07-26 17:20:21+00:00,154.0,0.02,0.46,39.39,10.23,8.04,0.08,18.692,0.6629999999999999,340.5441461006162,25.80798742647034,9.575571450334406,341.26709273832705,0.04756513687237475,2020-07-26 17:12:00+00:00,1.36,229.0,163.0
1348,2020-07-26 17:21:43+00:00,150.2,-0.165,0.0,0.12,1.58,11.47,8.06,0.08,17.337,1349,2020-07-26 17:40:21+00:00,153.7,0.02,0.48,37.25,10.09,8.02,0.08,18.569000000000003,0.664,340.5917112374886,26.055126078726627,9.437724278976269,341.3139539111737,0.048686558546255636,2020-07-26 17:12:58+00:00,1.34,279.0,289.0
1349,2020-07-26 17:41:43+00:00,149.3,-0.165,0.0,0.12,1.6,11.51,8.04,0.08,17.145,1350,2020-07-26 18:00:21+00:00,153.3,0.02,0.5,34.34,10.04,7.97,0.08,18.409,0.665,340.64039779603485,26.21795246880591,9.330959181355265,341.3619199086535,0.049469470091946716,2020-07-26 17:12:58+00:00,1.34,279.0,289.0
1350,2020-07-26 18:01:43+00:00,149.4,-0.1639999999999999,0.0,0.13,1.63,11.37,8.0,0.08,16.999000000000002,1351,2020-07-26 18:20:21+00:00,152.7,0.02,0.54,31.96,10.04,7.92,0.08,18.199,0.6709999999999999,340.6898672661268,26.323992491458203,9.250920222459882,341.4106572305881,0.05000743798535615,2020-07-26 18:12:00+00:00,1.34,287.0,318.0
1351,2020-07-26 18:21:43+00:00,148.7,-0.159,0.0,0.13,1.64,11.5,7.98,0.08,16.883,1352,2020-07-26 18:40:21+00:00,152.0,0.02,0.58,30.35,10.01,7.9,0.08,17.954,0.675,340.73987470411214,26.39773517535317,9.188105822125184,341.45992455849125,0.05040014395680573,2020-07-26 18:12:57+00:00,1.36,228.0,161.0
1352,2020-07-26 18:41:43+00:00,147.6,-0.155,0.0,0.14,1.66,11.44,7.95,0.08,16.76,1353,2020-07-26 19:00:21+00:00,151.2,0.02,0.63,29.08,10.02,7.87,0.08,17.67,0.675,340.7902748480689,26.465406059535425,9.12189625428136,341.50957878031744,0.05078484143020366,2020-07-26 18:12:57+00:00,1.36,228.0,161.0
1353,2020-07-26 19:01:43+00:00,147.3,-0.151,0.0,0.14,1.68,11.33,7.93,0.08,16.633,1354,2020-07-26 19:20:21+00:00,150.6,0.02,0.67,27.63,9.98,7.83,0.08,17.436,0.674,340.8410596894991,26.524237838577935,9.054000595586812,341.5596120060945,0.05114842806028074,2020-07-26 19:14:00+00:00,1.36,253.0,219.0
1354,2020-07-26 19:21:43+00:00,147.1,-0.146,0.0,0.14,1.69,11.48,7.91,0.08,16.512999999999998,1355,2020-07-26 19:40:21+00:00,150.0,0.01,0.7,26.26,9.94,7.81,0.08,17.236,0.6759999999999999,340.8922081175594,26.569961571145328,8.990394852967501,341.6100034374195,0.051460924859591466,2020-07-26 19:14:48+00:00,1.45,248.0,221.0
1355,2020-07-26 19:41:43+00:00,146.8,-0.143,0.0,0.15,1.69,11.47,7.89,0.08,16.417,1356,2020-07-26 20:00:21+00:00,149.5,0.01,0.71,26.99,10.01,7.79,0.08,17.067,0.679,340.943669042419,26.600184223800348,8.940108423332504,341.66070274059115,0.051688928983666026,2020-07-26 19:14:48+00:00,1.45,248.0,221.0
1356,2020-07-26 20:01:43+00:00,146.6,-0.142,0.0,0.15,1.71,11.57,7.89,0.08,16.346,1357,2020-07-26 20:20:21+00:00,149.2,0.01,0.71,26.14,9.95,7.76,0.08,16.937,0.682,340.99535797140265,26.619332783851497,8.903454174981997,341.7116266734259,0.05184452979061372,2020-07-26 20:15:00+00:00,1.36,253.0,219.0
1357,2020-07-26 20:21:43+00:00,146.4,-0.138,0.0,0.15,1.72,11.55,7.88,0.08,16.296,1358,2020-07-26 20:40:21+00:00,149.0,0.01,0.73,25.17,9.87,7.73,0.08,16.81,0.685,341.0472025011933,26.631609876699713,8.878133453651797,341.76270390417557,0.051946792965524076,2020-07-26 20:16:47+00:00,1.31,311.0,394.0
1358,2020-07-26 20:41:43+00:00,146.4,-0.1369999999999999,0.0,0.15,1.72,11.62,7.88,0.08,16.252,1359,2020-07-26 21:00:21+00:00,148.6,0.01,0.75,24.55,9.78,7.7,0.08,16.687,0.687,341.0991492941588,26.64140479247346,8.856074805139807,341.8138818846052,0.052032205038816705,2020-07-26 20:16:47+00:00,1.31,311.0,394.0
1359,2020-07-26 21:01:43+00:00,146.3,-0.135,0.0,0.15,1.73,11.63,7.89,0.08,16.198,1360,2020-07-26 21:20:21+00:00,148.1,0.01,0.76,24.51,9.9,7.69,0.08,16.554000000000002,0.69,341.1511814991976,26.651223338468142,8.828774116521656,341.86514401300946,0.05213298148134184,2020-07-26 20:16:47+00:00,1.31,311.0,394.0
1360,2020-07-26 21:21:43+00:00,146.2,-0.133,0.0,0.16,1.72,11.59,7.88,0.08,16.134,1361,2020-07-26 21:40:21+00:00,147.7,0.01,0.78,24.77,10.01,7.69,0.08,16.434,0.6920000000000001,341.20331448067896,26.660080057500128,8.796280630766498,341.9165054263649,0.05224608681718284,2020-07-26 22:17:00+00:00,1.31,267.0,251.0
1361,2020-07-26 21:41:43+00:00,146.1,-0.133,0.0,0.16,1.72,11.41,7.88,0.08,16.059,1362,2020-07-26 22:00:21+00:00,147.6,0.01,0.76,24.81,10.05,7.67,0.08,16.364,0.695,341.25556056749616,26.666866790327486,8.758127162514329,341.9679782710972,0.05236963916433103,2020-07-26 22:17:00+00:00,1.31,267.0,251.0
1362,2020-07-26 22:01:43+00:00,146.0,-0.13,0.0,0.16,1.73,11.52,7.88,0.08,15.991,1363,2020-07-26 22:20:21+00:00,147.4,0.01,0.77,25.05,10.12,7.67,0.08,16.302,0.696,341.3079302066605,26.67033419297299,8.723805364388426,342.0195728396019,0.05247222747980278,2020-07-26 22:17:00+00:00,1.31,267.0,251.0
1363,2020-07-26 22:21:43+00:00,145.8,-0.13,0.0,0.16,1.74,11.54,7.88,0.08,15.923,1364,2020-07-26 22:40:21+00:00,147.3,0.01,0.77,25.05,10.13,7.66,0.08,16.25,0.6990000000000001,341.3604024341403,26.671071133499737,8.689620475177463,342.07126847811503,0.052566386935454325,2020-07-26 22:17:38+00:00,1.3,237.0,173.0
1364,2020-07-26 22:41:43+00:00,145.8,-0.127,0.0,0.17,1.75,11.53,7.87,0.08,15.854,1365,2020-07-26 23:00:21+00:00,147.4,0.01,0.77,25.31,10.14,7.66,0.08,16.187,0.7,341.41296882107576,26.66903295627752,8.655052405942461,342.1230568825238,0.052653512202542344,2020-07-26 22:17:38+00:00,1.3,237.0,173.0
1365,2020-07-26 23:01:43+00:00,145.7,-0.125,0.0,0.18,1.75,11.57,7.87,0.08,15.787,1366,2020-07-26 23:20:21+00:00,147.0,0.01,0.77,25.53,10.2,7.66,0.08,16.113,0.701,341.4656223332783,26.66451440701563,8.621658383639359,342.17493112274576,0.052729917893674975,2020-07-26 23:21:00+00:00,1.61,191.0,112.0
1366,2020-07-26 23:21:43+00:00,145.5,-0.125,0.0,0.18,1.76,11.56,7.88,0.08,15.723,1367,2020-07-26 23:40:21+00:00,147.0,0.01,0.79,25.23,10.19,7.65,0.08,16.059,0.703,341.51835225117196,26.657942031070117,8.589940973838505,342.2268806378546,0.05279538832120911,2020-07-26 23:21:43+00:00,1.39,270.0,272.0
