"campagna","MedianWeight","MeanWeight","TemperatureC","DOmgL","pH","Year","Monthnumber","Week","Dayofmonth","Hour","SpConducibilitymicroScm","DOoutmgLTARGET","pHout","ConducibilitymicroScm","DOsat","DOlocal","SpConducibilitymicroScmOUT","Tagliag","Biomassakg","quantomangimekg","timestamped"
"4",167.5,167.5,9.715,12.693286178107664,7.77,2021,5,21,25,0,176.33684640522856,9.91,7.75,120.3,87.3,87.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",167.5,167.5,9.695,12.693286178107664,7.78,2021,5,21,25,0,176.33684640522856,9.91,7.75,120.3,87.3,87.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",167.5,167.5,9.675,12.693286178107664,7.78,2021,5,21,25,0,176.33684640522856,9.91,7.75,120.3,87.3,87.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",167.5,167.5,9.715,12.693286178107664,7.77,2021,5,21,25,0,176.33684640522856,10.05,7.77,120,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",167.5,167.5,9.695,12.693286178107664,7.78,2021,5,21,25,0,176.33684640522856,10.05,7.77,120,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",167.5,167.5,9.675,12.693286178107664,7.78,2021,5,21,25,0,176.33684640522856,10.05,7.77,120,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",167.5,167.5,9.715,12.693286178107664,7.77,2021,5,21,25,0,176.33684640522856,10.06,7.77,120.2,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",167.5,167.5,9.695,12.693286178107664,7.78,2021,5,21,25,0,176.33684640522856,10.06,7.77,120.2,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",167.5,167.5,9.675,12.693286178107664,7.78,2021,5,21,25,0,176.33684640522856,10.06,7.77,120.2,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_0.0"
"4",117,118,9.647,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.04,7.77,120.7,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",117,118,9.619,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.04,7.77,120.7,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",117,118,9.597,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.04,7.77,120.7,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",117,118,9.647,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.07,7.77,121.4,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",117,118,9.619,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.07,7.77,121.4,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",117,118,9.597,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.07,7.77,121.4,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",117,118,9.647,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.02,7.76,121.9,88,88,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",117,118,9.619,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.02,7.76,121.9,88,88,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",117,118,9.597,12.693286178107664,7.78,2021,5,21,25,1,176.33684640522856,10.02,7.76,121.9,88,88,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_1.0"
"4",150,134.2,9.585,12.693286178107664,7.77,2021,5,21,25,2,176.33684640522856,10.09,7.77,122.2,88.6,88.6,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",150,134.2,9.57,12.693286178107664,7.78,2021,5,21,25,2,176.33684640522856,10.09,7.77,122.2,88.6,88.6,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",150,134.2,9.557,12.693286178107664,7.78,2021,5,21,25,2,176.33684640522856,10.09,7.77,122.2,88.6,88.6,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",150,134.2,9.585,12.693286178107664,7.77,2021,5,21,25,2,176.33684640522856,10.11,7.77,122.3,88.7,88.7,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",150,134.2,9.57,12.693286178107664,7.78,2021,5,21,25,2,176.33684640522856,10.11,7.77,122.3,88.7,88.7,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",150,134.2,9.557,12.693286178107664,7.78,2021,5,21,25,2,176.33684640522856,10.11,7.77,122.3,88.7,88.7,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",150,134.2,9.585,12.693286178107664,7.77,2021,5,21,25,2,176.33684640522856,10.08,7.76,122.6,88.4,88.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",150,134.2,9.57,12.693286178107664,7.78,2021,5,21,25,2,176.33684640522856,10.08,7.76,122.6,88.4,88.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",150,134.2,9.557,12.693286178107664,7.78,2021,5,21,25,2,176.33684640522856,10.08,7.76,122.6,88.4,88.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_2.0"
"4",178,178.5,9.537,12.693286178107664,7.77,2021,5,21,25,3,176.33684640522856,10.05,7.76,122.9,88.1,88.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",178,178.5,9.522,12.693286178107664,7.77,2021,5,21,25,3,176.33684640522856,10.05,7.76,122.9,88.1,88.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",178,178.5,9.506,12.693286178107664,7.78,2021,5,21,25,3,176.33684640522856,10.05,7.76,122.9,88.1,88.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",178,178.5,9.537,12.693286178107664,7.77,2021,5,21,25,3,176.33684640522856,10.07,7.76,123.1,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",178,178.5,9.522,12.693286178107664,7.77,2021,5,21,25,3,176.33684640522856,10.07,7.76,123.1,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",178,178.5,9.506,12.693286178107664,7.78,2021,5,21,25,3,176.33684640522856,10.07,7.76,123.1,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",178,178.5,9.537,12.693286178107664,7.77,2021,5,21,25,3,176.33684640522856,10.07,7.77,123.4,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",178,178.5,9.522,12.693286178107664,7.77,2021,5,21,25,3,176.33684640522856,10.07,7.77,123.4,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",178,178.5,9.506,12.693286178107664,7.78,2021,5,21,25,3,176.33684640522856,10.07,7.77,123.4,88.3,88.3,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_3.0"
"4",113,113,9.486,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,10.25,7.79,123.7,89.8,89.8,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",113,113,9.476,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,10.25,7.79,123.7,89.8,89.8,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",113,113,9.463,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,10.25,7.79,123.7,89.8,89.8,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",113,113,9.486,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,9.98,7.75,124,87.4,87.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",113,113,9.476,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,9.98,7.75,124,87.4,87.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",113,113,9.463,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,9.98,7.75,124,87.4,87.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",113,113,9.486,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,10.16,7.77,124.2,89,89,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",113,113,9.476,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,10.16,7.77,124.2,89,89,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",113,113,9.463,12.693286178107664,7.78,2021,5,21,25,4,176.33684640522856,10.16,7.77,124.2,89,89,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_4.0"
"4",134.5,134.5,9.455,12.693286178107664,7.77,2021,5,21,25,5,176.33684640522856,10.27,7.79,124.4,89.9,89.9,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",134.5,134.5,9.446,12.693286178107664,7.77,2021,5,21,25,5,176.33684640522856,10.27,7.79,124.4,89.9,89.9,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",134.5,134.5,9.428,12.693286178107664,7.78,2021,5,21,25,5,176.33684640522856,10.27,7.79,124.4,89.9,89.9,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",134.5,134.5,9.455,12.693286178107664,7.77,2021,5,21,25,5,176.33684640522856,10.22,7.78,124.6,89.4,89.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",134.5,134.5,9.446,12.693286178107664,7.77,2021,5,21,25,5,176.33684640522856,10.22,7.78,124.6,89.4,89.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",134.5,134.5,9.428,12.693286178107664,7.78,2021,5,21,25,5,176.33684640522856,10.22,7.78,124.6,89.4,89.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",134.5,134.5,9.455,12.693286178107664,7.77,2021,5,21,25,5,176.33684640522856,10.11,7.77,124.8,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",134.5,134.5,9.446,12.693286178107664,7.77,2021,5,21,25,5,176.33684640522856,10.11,7.77,124.8,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",134.5,134.5,9.428,12.693286178107664,7.78,2021,5,21,25,5,176.33684640522856,10.11,7.77,124.8,88.5,88.5,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_5.0"
"4",151,153.25,9.416,12.693286178107664,7.78,2021,5,21,25,6,176.33684640522856,10.07,7.76,125,88.1,88.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",151,153.25,9.41,12.693286178107664,7.78,2021,5,21,25,6,176.33684640522856,10.07,7.76,125,88.1,88.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",151,153.25,9.398,12.693286178107664,7.77,2021,5,21,25,6,176.33684640522856,10.07,7.76,125,88.1,88.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",151,153.25,9.416,12.693286178107664,7.78,2021,5,21,25,6,176.33684640522856,10.07,7.76,125.2,88,88,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",151,153.25,9.41,12.693286178107664,7.78,2021,5,21,25,6,176.33684640522856,10.07,7.76,125.2,88,88,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",151,153.25,9.398,12.693286178107664,7.77,2021,5,21,25,6,176.33684640522856,10.07,7.76,125.2,88,88,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",151,153.25,9.416,12.693286178107664,7.78,2021,5,21,25,6,176.33684640522856,10.04,7.76,125.4,87.8,87.8,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",151,153.25,9.41,12.693286178107664,7.78,2021,5,21,25,6,176.33684640522856,10.04,7.76,125.4,87.8,87.8,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",151,153.25,9.398,12.693286178107664,7.77,2021,5,21,25,6,176.33684640522856,10.04,7.76,125.4,87.8,87.8,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_6.0"
"4",162,154.85714285714286,10.086,12.693286178107664,7.98,2021,5,21,25,10,176.33684640522856,10.52,7.86,129.8,93.7,93.7,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",162,154.85714285714286,10.197,12.693286178107664,7.97,2021,5,21,25,10,176.33684640522856,10.52,7.86,129.8,93.7,93.7,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",162,154.85714285714286,10.399,12.693286178107664,8.01,2021,5,21,25,10,176.33684640522856,10.52,7.86,129.8,93.7,93.7,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",162,154.85714285714286,10.086,12.693286178107664,7.98,2021,5,21,25,10,176.33684640522856,10.42,7.86,130.4,93.1,93.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",162,154.85714285714286,10.197,12.693286178107664,7.97,2021,5,21,25,10,176.33684640522856,10.42,7.86,130.4,93.1,93.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",162,154.85714285714286,10.399,12.693286178107664,8.01,2021,5,21,25,10,176.33684640522856,10.42,7.86,130.4,93.1,93.1,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",162,154.85714285714286,10.086,12.693286178107664,7.98,2021,5,21,25,10,176.33684640522856,10.77,7.92,131,96.6,96.6,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",162,154.85714285714286,10.197,12.693286178107664,7.97,2021,5,21,25,10,176.33684640522856,10.77,7.92,131,96.6,96.6,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",162,154.85714285714286,10.399,12.693286178107664,8.01,2021,5,21,25,10,176.33684640522856,10.77,7.92,131,96.6,96.6,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_10.0"
"4",133,136,10.636,12.693286178107664,8.08,2021,5,21,25,11,176.33684640522856,10.91,7.96,131.8,98.4,98.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",133,136,10.926,12.693286178107664,8.13,2021,5,21,25,11,176.33684640522856,10.91,7.96,131.8,98.4,98.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",133,136,11.196,12.693286178107664,8.24,2021,5,21,25,11,176.33684640522856,10.91,7.96,131.8,98.4,98.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",133,136,10.636,12.693286178107664,8.08,2021,5,21,25,11,176.33684640522856,11.18,8.02,132.3,101.4,101.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",133,136,10.926,12.693286178107664,8.13,2021,5,21,25,11,176.33684640522856,11.18,8.02,132.3,101.4,101.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",133,136,11.196,12.693286178107664,8.24,2021,5,21,25,11,176.33684640522856,11.18,8.02,132.3,101.4,101.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",133,136,10.636,12.693286178107664,8.08,2021,5,21,25,11,176.33684640522856,10.66,7.91,133.6,97.4,97.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",133,136,10.926,12.693286178107664,8.13,2021,5,21,25,11,176.33684640522856,10.66,7.91,133.6,97.4,97.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",133,136,11.196,12.693286178107664,8.24,2021,5,21,25,11,176.33684640522856,10.66,7.91,133.6,97.4,97.4,177.80805369127543,533.497253752469,7086.9775188478,0,"2021.0_21.0_25.0_11.0"
"4",117,132,12.256,12.693286178107664,7.78,2021,5,21,26,0,176.33684640522856,8.86,7.75,139.5,82.6,82.6,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",117,132,12.054,12.693286178107664,7.77,2021,5,21,26,0,176.33684640522856,8.86,7.75,139.5,82.6,82.6,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",117,132,11.848,12.693286178107664,7.77,2021,5,21,26,0,176.33684640522856,8.86,7.75,139.5,82.6,82.6,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",117,132,12.256,12.693286178107664,7.78,2021,5,21,26,0,176.33684640522856,9.27,7.76,138.9,86.1,86.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",117,132,12.054,12.693286178107664,7.77,2021,5,21,26,0,176.33684640522856,9.27,7.76,138.9,86.1,86.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",117,132,11.848,12.693286178107664,7.77,2021,5,21,26,0,176.33684640522856,9.27,7.76,138.9,86.1,86.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",117,132,12.256,12.693286178107664,7.78,2021,5,21,26,0,176.33684640522856,9.98,7.77,138.2,92.2,92.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",117,132,12.054,12.693286178107664,7.77,2021,5,21,26,0,176.33684640522856,9.98,7.77,138.2,92.2,92.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",117,132,11.848,12.693286178107664,7.77,2021,5,21,26,0,176.33684640522856,9.98,7.77,138.2,92.2,92.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_0.0"
"4",149,150,11.661,12.693286178107664,7.77,2021,5,21,26,1,176.33684640522856,9.47,7.76,137.6,87.2,87.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",149,150,11.494,12.693286178107664,7.76,2021,5,21,26,1,176.33684640522856,9.47,7.76,137.6,87.2,87.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",149,150,11.326,12.693286178107664,7.76,2021,5,21,26,1,176.33684640522856,9.47,7.76,137.6,87.2,87.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",149,150,11.661,12.693286178107664,7.77,2021,5,21,26,1,176.33684640522856,9.23,7.74,137.2,84.7,84.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",149,150,11.494,12.693286178107664,7.76,2021,5,21,26,1,176.33684640522856,9.23,7.74,137.2,84.7,84.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",149,150,11.326,12.693286178107664,7.76,2021,5,21,26,1,176.33684640522856,9.23,7.74,137.2,84.7,84.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",149,150,11.661,12.693286178107664,7.77,2021,5,21,26,1,176.33684640522856,9.34,7.75,136.6,85.4,85.4,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",149,150,11.494,12.693286178107664,7.76,2021,5,21,26,1,176.33684640522856,9.34,7.75,136.6,85.4,85.4,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",149,150,11.326,12.693286178107664,7.76,2021,5,21,26,1,176.33684640522856,9.34,7.75,136.6,85.4,85.4,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_1.0"
"4",142,134.11764705882354,11.174,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.31,7.74,136.1,84.8,84.8,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",142,134.11764705882354,11.039,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.31,7.74,136.1,84.8,84.8,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",142,134.11764705882354,10.893,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.31,7.74,136.1,84.8,84.8,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",142,134.11764705882354,11.174,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.38,7.74,135.5,85.1,85.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",142,134.11764705882354,11.039,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.38,7.74,135.5,85.1,85.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",142,134.11764705882354,10.893,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.38,7.74,135.5,85.1,85.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",142,134.11764705882354,11.174,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.42,7.74,135,85.2,85.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",142,134.11764705882354,11.039,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.42,7.74,135,85.2,85.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",142,134.11764705882354,10.893,12.693286178107664,7.76,2021,5,21,26,2,176.33684640522856,9.42,7.74,135,85.2,85.2,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_2.0"
"4",188,177.33333333333331,10.717,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.24,7.72,134.7,83.4,83.4,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",188,177.33333333333331,10.587,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.24,7.72,134.7,83.4,83.4,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",188,177.33333333333331,10.45,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.24,7.72,134.7,83.4,83.4,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",188,177.33333333333331,10.717,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.59,7.75,133.8,86.1,86.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",188,177.33333333333331,10.587,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.59,7.75,133.8,86.1,86.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",188,177.33333333333331,10.45,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.59,7.75,133.8,86.1,86.1,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",188,177.33333333333331,10.717,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.7,7.75,133.2,86.8,86.8,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",188,177.33333333333331,10.587,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.7,7.75,133.2,86.8,86.8,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",188,177.33333333333331,10.45,12.693286178107664,7.76,2021,5,21,26,3,176.33684640522856,9.7,7.75,133.2,86.8,86.8,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_3.0"
"4",174.5,167.73076923076923,10.317,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.6,7.74,132.8,85.7,85.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",174.5,167.73076923076923,10.208,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.6,7.74,132.8,85.7,85.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",174.5,167.73076923076923,10.076,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.6,7.74,132.8,85.7,85.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",174.5,167.73076923076923,10.317,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.62,7.74,132.2,85.7,85.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",174.5,167.73076923076923,10.208,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.62,7.74,132.2,85.7,85.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",174.5,167.73076923076923,10.076,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.62,7.74,132.2,85.7,85.7,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",174.5,167.73076923076923,10.317,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.81,7.75,131.6,87,87,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",174.5,167.73076923076923,10.208,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.81,7.75,131.6,87,87,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",174.5,167.73076923076923,10.076,12.693286178107664,7.76,2021,5,21,26,4,176.33684640522856,9.81,7.75,131.6,87,87,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_4.0"
"4",146,162.4666666666667,9.945,12.693286178107664,7.76,2021,5,21,26,5,176.33684640522856,9.79,7.75,131.2,86.5,86.5,177.80805369127543,538.691472361322,7154.90013590308,0,"2021.0_21.0_26.0_5.0"
